paper_title,doi,des_id,des_system_key,des_hba_std,des_hbd_std,molar_ratio,hba_canonical_component,hba_canonical_smiles,hbd_canonical_component,hbd_canonical_smiles,ratio_hba_part,ratio_hbd_part,ratio_hba_fraction,ratio_hbd_fraction,ratio_hba_to_hbd,analyte,analyte_normalized_name,analyte_smiles,cluster,matrix,technique,recovery,lod,ef,is_optimal,was_inferior,all_parse_ok,analyte_hba,analyte_hbd,analyte_heavyatoms,analyte_logp,analyte_molwt,analyte_parse_ok,analyte_ringcount,analyte_rotbonds,analyte_tpsa,des_hba_absdiff,des_hba_wmean,des_hbd_absdiff,des_hbd_wmean,des_heavyatoms_absdiff,des_heavyatoms_wmean,des_logp_absdiff,des_logp_wmean,des_molwt_absdiff,des_molwt_wmean,des_ringcount_absdiff,des_ringcount_wmean,des_rotbonds_absdiff,des_rotbonds_wmean,des_tpsa_absdiff,des_tpsa_wmean,hba_descriptor_eligible_phase1,hba_hba,hba_hbd,hba_heavyatoms,hba_logp,hba_molwt,hba_parse_ok,hba_ringcount,hba_rotbonds,hba_tpsa,hbd_descriptor_eligible_phase1,hbd_hba,hbd_hbd,hbd_heavyatoms,hbd_logp,hbd_molwt,hbd_parse_ok,hbd_ringcount,hbd_rotbonds,hbd_tpsa,pair_hba_absdiff,pair_hba_product,pair_hba_ratio,pair_hbd_absdiff,pair_hbd_product,pair_hbd_ratio,pair_hbond_acceptor_donor_product,pair_hbond_balance_absdiff,pair_hbond_complement_sum,pair_hbond_donor_acceptor_product,pair_heavyatoms_absdiff,pair_heavyatoms_product,pair_heavyatoms_ratio,pair_logp_absdiff,pair_logp_match_binary,pair_logp_product,pair_logp_ratio,pair_molwt_absdiff,pair_molwt_product,pair_molwt_ratio,pair_ringcount_absdiff,pair_ringcount_product,pair_ringcount_ratio,pair_rotbonds_absdiff,pair_rotbonds_product,pair_rotbonds_ratio,pair_tpsa_absdiff,pair_tpsa_match_binary,pair_tpsa_product,pair_tpsa_ratio,ratio_parse_ok
A green miniaturized QuEChERS based on an electrospun nanofibrous polymeric deep eutectic solvent coupled to gas chromatography-mass spectrometry for analysis of multiclass pesticide residues in cereal flour samples,10.1016/j.molliq.2022.120077,2-hydroxyethyl methacrylate_1-tetradecanol_01:02,2-hydroxyethyl methacrylate || 1-tetradecanol || 01:02,2-hydroxyethyl methacrylate,1-tetradecanol,01:02,2-hydroxyethyl methacrylate,CC(=C)C(=O)OCCO,1-tetradecanol,CCCCCCCCCCCCCCO,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Fenvalerate,Fenvalerate,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,6,Food,Miniaturized QuEChERS-uSPE,95.0,0.547,,True,False,True,4,0,30,6.679980000000006,419.90800000000013,True,3,7,59.32000000000001,2,1.6666666666666667,0,1.0,6,13.0,4.581800000000005,3.1525333333333365,84.24999999999994,186.30966666666663,0,0.0,9,9.0,26.3,28.99666666666667,True,3,1,9,0.09800000000000003,130.143,True,0,3,46.53,True,1,1,15,4.679800000000005,214.39299999999994,True,0,12,20.23,2.333333333333333,6.666666666666667,2.4,1.0,0.0,0.0,4.0,4.666666666666667,4.0,0.0,17.0,390.0,2.3076923076923075,3.5274466666666693,0,21.05885961600004,2.1189244628658432,233.5983333333335,78232.91951066667,2.2538175689577757,3.0,0.0,,2.0,63.0,0.7777777777777778,30.323333333333338,0,1720.082266666667,2.0457523853316473,True
Development of a Green Single Drop Microextraction Based on Deep Eutectic Solvent and HPLC-UV for Trace Residue Analysis of Three Frequent-Used Pesticides,10.18502/ijph.v52i11.14043,Choline chloride_Phenol_01:02,Choline chloride || Phenol || 01:02,Choline chloride,Phenol,01:02,choline chloride,C[N+](C)(C)CCO.[Cl-],phenol,C1=CC=C(C=C1)O,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Metribuzin,Metribuzin,CC(C)(C)C1=NN=C(N(C1=O)N)SC,2,Biological,Deep eutectic solvent-based single drop microextraction (DES-SDME),73.0,0.8,,True,False,True,5,1,14,0.3715000000000003,214.294,True,1,1,73.8,0,1.0,0,1.0,1,7.333333333333333,4.703299999999997,-0.17556666666666607,45.513000000000005,109.28399999999998,1,0.6666666666666666,2,0.6666666666666666,0.0,20.23,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,1,1,7,1.3921999999999997,94.11299999999997,True,1,0,20.23,4.0,5.0,5.0,0.0,1.0,1.0,5.0,4.0,6.0,1.0,6.666666666666667,102.66666666666666,1.9090909090909092,0.5470666666666664,1,-0.0652230166666665,-2.116005316119242,105.01000000000003,23418.905495999996,1.9608908897917359,0.33333333333333337,0.6666666666666666,1.5,0.33333333333333337,0.6666666666666666,1.5,53.56999999999999,0,1492.974,3.6480474542758277,True
Development of a Green Single Drop Microextraction Based on Deep Eutectic Solvent and HPLC-UV for Trace Residue Analysis of Three Frequent-Used Pesticides,10.18502/ijph.v52i11.14043,Choline chloride_Phenol_01:02,Choline chloride || Phenol || 01:02,Choline chloride,Phenol,01:02,choline chloride,C[N+](C)(C)CCO.[Cl-],phenol,C1=CC=C(C=C1)O,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Dichlorvos,Dichlorvos,COP(=O)(OC)OC=C(Cl)Cl,0,Biological,DES-SDME,79.0,1.1,,True,False,True,4,0,11,2.6804000000000006,220.976,True,0,4,44.760000000000005,0,1.0,0,1.0,1,7.333333333333333,4.703299999999997,-0.17556666666666607,45.513000000000005,109.28399999999998,1,0.6666666666666666,2,0.6666666666666666,0.0,20.23,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,1,1,7,1.3921999999999997,94.11299999999997,True,1,0,20.23,3.0,4.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,3.666666666666667,80.66666666666666,1.5,2.8559666666666668,0,-0.4705888933333318,-15.267134991456292,111.69200000000002,24149.141183999996,2.022034332564694,0.6666666666666666,0.0,0.0,3.3333333333333335,2.6666666666666665,6.0,24.530000000000005,0,905.4948000000002,2.212555610479486,True
Development of a Green Single Drop Microextraction Based on Deep Eutectic Solvent and HPLC-UV for Trace Residue Analysis of Three Frequent-Used Pesticides,10.18502/ijph.v52i11.14043,Choline chloride_Phenol_01:02,Choline chloride || Phenol || 01:02,Choline chloride,Phenol,01:02,choline chloride,C[N+](C)(C)CCO.[Cl-],phenol,C1=CC=C(C=C1)O,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Fenthion,Fenthion,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,4,Biological,DES-SDME,76.0,1.1,,True,False,True,5,0,16,3.6130200000000023,278.335,True,1,5,27.69,0,1.0,0,1.0,1,7.333333333333333,4.703299999999997,-0.17556666666666607,45.513000000000005,109.28399999999998,1,0.6666666666666666,2,0.6666666666666666,0.0,20.23,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,1,1,7,1.3921999999999997,94.11299999999997,True,1,0,20.23,4.0,5.0,5.0,1.0,0.0,0.0,5.0,5.0,5.0,0.0,8.666666666666668,117.33333333333333,2.181818181818182,3.7885866666666685,0,-0.6343258779999983,-20.579191190431068,169.051,30417.56213999999,2.5468961604626483,0.33333333333333337,0.6666666666666666,1.5,4.333333333333333,3.333333333333333,7.5,7.460000000000001,1,560.1687000000001,1.3687592684132477,True
Development of a Green Single Drop Microextraction Based on Deep Eutectic Solvent and HPLC-UV for Trace Residue Analysis of Three Frequent-Used Pesticides,10.18502/ijph.v52i11.14043,Choline chloride_Phenol_01:03,Choline chloride || Phenol || 01:03,Choline chloride,Phenol,01:03,choline chloride,C[N+](C)(C)CCO.[Cl-],phenol,C1=CC=C(C=C1)O,1.0,3.0,0.25,0.75,0.3333333333333333,Metribuzin,Metribuzin,CC(C)(C)C1=NN=C(N(C1=O)N)SC,2,Biological,DES-SDME,69.0,,,False,True,True,5,1,14,0.3715000000000003,214.294,True,1,1,73.8,0,1.0,0,1.0,1,7.25,4.703299999999997,0.21637500000000032,45.513000000000005,105.49124999999998,1,0.75,2,0.5,0.0,20.23,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,1,1,7,1.3921999999999997,94.11299999999997,True,1,0,20.23,4.0,5.0,5.0,0.0,1.0,1.0,5.0,4.0,6.0,1.0,6.75,101.5,1.9310344827586208,0.15512499999999996,1,0.08038331250000018,1.7169266320046204,108.80275000000003,22606.141927499997,2.0313912291303784,0.25,0.75,1.3333333333333333,0.5,0.5,2.0,53.56999999999999,0,1492.974,3.6480474542758277,True
Development of a Green Single Drop Microextraction Based on Deep Eutectic Solvent and HPLC-UV for Trace Residue Analysis of Three Frequent-Used Pesticides,10.18502/ijph.v52i11.14043,Choline chloride_Phenol_01:03,Choline chloride || Phenol || 01:03,Choline chloride,Phenol,01:03,choline chloride,C[N+](C)(C)CCO.[Cl-],phenol,C1=CC=C(C=C1)O,1.0,3.0,0.25,0.75,0.3333333333333333,Dichlorvos,Dichlorvos,COP(=O)(OC)OC=C(Cl)Cl,0,Biological,DES-SDME,72.0,,,False,True,True,4,0,11,2.6804000000000006,220.976,True,0,4,44.760000000000005,0,1.0,0,1.0,1,7.25,4.703299999999997,0.21637500000000032,45.513000000000005,105.49124999999998,1,0.75,2,0.5,0.0,20.23,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,1,1,7,1.3921999999999997,94.11299999999997,True,1,0,20.23,3.0,4.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,3.75,79.75,1.5172413793103448,2.4640250000000004,0,0.579971550000001,12.387752744078552,115.48475000000002,23311.034459999995,2.094732975483749,0.75,0.0,0.0,3.5,2.0,8.0,24.530000000000005,0,905.4948000000002,2.212555610479486,True
Development of a Green Single Drop Microextraction Based on Deep Eutectic Solvent and HPLC-UV for Trace Residue Analysis of Three Frequent-Used Pesticides,10.18502/ijph.v52i11.14043,Choline chloride_Phenol_01:03,Choline chloride || Phenol || 01:03,Choline chloride,Phenol,01:03,choline chloride,C[N+](C)(C)CCO.[Cl-],phenol,C1=CC=C(C=C1)O,1.0,3.0,0.25,0.75,0.3333333333333333,Fenthion,Fenthion,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,4,Biological,DES-SDME,70.0,,,False,True,True,5,0,16,3.6130200000000023,278.335,True,1,5,27.69,0,1.0,0,1.0,1,7.25,4.703299999999997,0.21637500000000032,45.513000000000005,105.49124999999998,1,0.75,2,0.5,0.0,20.23,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,1,1,7,1.3921999999999997,94.11299999999997,True,1,0,20.23,4.0,5.0,5.0,1.0,0.0,0.0,5.0,5.0,5.0,0.0,8.75,116.0,2.206896551724138,3.396645000000002,0,0.7817672025000016,16.697954939341408,172.84375,29361.90706874999,2.63846527555603,0.25,0.75,1.3333333333333333,4.5,2.5,10.0,7.460000000000001,1,560.1687000000001,1.3687592684132477,True
Development of a Green Single Drop Microextraction Based on Deep Eutectic Solvent and HPLC-UV for Trace Residue Analysis of Three Frequent-Used Pesticides,10.18502/ijph.v52i11.14043,Choline chloride_Phenol_01:04,Choline chloride || Phenol || 01:04,Choline chloride,Phenol,01:04,choline chloride,C[N+](C)(C)CCO.[Cl-],phenol,C1=CC=C(C=C1)O,1.0,4.0,0.2,0.8,0.25,Metribuzin,Metribuzin,CC(C)(C)C1=NN=C(N(C1=O)N)SC,2,Biological,DES-SDME,60.0,,,False,True,True,5,1,14,0.3715000000000003,214.294,True,1,1,73.8,0,1.0,0,1.0,1,7.2,4.703299999999997,0.4515400000000002,45.513000000000005,103.21559999999997,1,0.8,2,0.4,0.0,20.23,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,1,1,7,1.3921999999999997,94.11299999999997,True,1,0,20.23,4.0,5.0,5.0,0.0,1.0,1.0,5.0,4.0,6.0,1.0,6.8,100.8,1.9444444444444444,0.08003999999999994,1,0.1677471100000002,0.822739956592993,111.07840000000004,22118.483786399993,2.0761784071400067,0.19999999999999996,0.8,1.25,0.6,0.4,2.5,53.56999999999999,0,1492.974,3.6480474542758277,True
Development of a Green Single Drop Microextraction Based on Deep Eutectic Solvent and HPLC-UV for Trace Residue Analysis of Three Frequent-Used Pesticides,10.18502/ijph.v52i11.14043,Choline chloride_Phenol_01:04,Choline chloride || Phenol || 01:04,Choline chloride,Phenol,01:04,choline chloride,C[N+](C)(C)CCO.[Cl-],phenol,C1=CC=C(C=C1)O,1.0,4.0,0.2,0.8,0.25,Dichlorvos,Dichlorvos,COP(=O)(OC)OC=C(Cl)Cl,0,Biological,DES-SDME,69.0,,,False,True,True,4,0,11,2.6804000000000006,220.976,True,0,4,44.760000000000005,0,1.0,0,1.0,1,7.2,4.703299999999997,0.4515400000000002,45.513000000000005,103.21559999999997,1,0.8,2,0.4,0.0,20.23,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,1,1,7,1.3921999999999997,94.11299999999997,True,1,0,20.23,3.0,4.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,3.8,79.2,1.5277777777777777,2.2288600000000005,0,1.210307816000001,5.936129689507019,117.76040000000003,22808.170425599994,2.140916683137046,0.8,0.0,0.0,3.6,1.6,10.0,24.530000000000005,0,905.4948000000002,2.212555610479486,True
Development of a Green Single Drop Microextraction Based on Deep Eutectic Solvent and HPLC-UV for Trace Residue Analysis of Three Frequent-Used Pesticides,10.18502/ijph.v52i11.14043,Choline chloride_Phenol_01:04,Choline chloride || Phenol || 01:04,Choline chloride,Phenol,01:04,choline chloride,C[N+](C)(C)CCO.[Cl-],phenol,C1=CC=C(C=C1)O,1.0,4.0,0.2,0.8,0.25,Fenthion,Fenthion,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,4,Biological,DES-SDME,69.0,,,False,True,True,5,0,16,3.6130200000000023,278.335,True,1,5,27.69,0,1.0,0,1.0,1,7.2,4.703299999999997,0.4515400000000002,45.513000000000005,103.21559999999997,1,0.8,2,0.4,0.0,20.23,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,1,1,7,1.3921999999999997,94.11299999999997,True,1,0,20.23,4.0,5.0,5.0,1.0,0.0,0.0,5.0,5.0,5.0,0.0,8.8,115.2,2.2222222222222223,3.1614800000000023,0,1.6314230508000018,8.001550250254684,175.1194,28728.51402599999,2.696636942477688,0.19999999999999996,0.8,1.25,4.6,2.0,12.5,7.460000000000001,1,560.1687000000001,1.3687592684132477,True
Deep eutectic solvent-based adhesive tape extraction combined with enzyme inhibition assay for the determination and distinction of dithiocarbamate pesticides in food samples,10.1016/j.talanta.2023.124601,Xylitol_Ethylene glycol_01:06,Xylitol || Ethylene glycol || 01:06,Xylitol,Ethylene glycol,01:06,xylitol,C(C(C(C(CO)O)O)O)O,ethylene glycol,C(CO)O,1.0,6.0,0.14285714285714285,0.8571428571428571,0.16666666666666666,Ziram,Ziram,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],0,Food,Adhesive tape extraction,103.8,0.2,,True,False,True,4,0,13,0.7571000000000002,305.834,True,0,0,6.48,3,2.4285714285714284,3,2.4285714285714284,6,4.857142857142857,1.9172999999999996,-1.3028999999999997,90.07799999999997,74.93628571428572,0,0.0,3,1.4285714285714286,60.690000000000005,49.129999999999995,True,5,5,10,-2.9462999999999995,152.146,True,0,4,101.15,True,2,2,4,-1.029,62.068000000000005,True,0,1,40.46,1.5714285714285716,9.714285714285714,1.647058823529412,2.4285714285714284,0.0,0.0,9.714285714285714,4.0,9.714285714285714,0.0,8.142857142857142,63.14285714285714,2.6764705882352944,2.06,0,-0.9864255900000001,-0.581088341392279,230.8977142857143,22918.064005142856,4.081253788933075,0.0,0.0,,1.4285714285714286,0.0,0.0,42.64999999999999,0,318.3624,0.13189497252188073,True
Deep eutectic solvent-based adhesive tape extraction combined with enzyme inhibition assay for the determination and distinction of dithiocarbamate pesticides in food samples,10.1016/j.talanta.2023.124601,Xylitol_Ethylene glycol_01:06,Xylitol || Ethylene glycol || 01:06,Xylitol,Ethylene glycol,01:06,xylitol,C(C(C(C(CO)O)O)O)O,ethylene glycol,C(CO)O,1.0,6.0,0.14285714285714285,0.8571428571428571,0.16666666666666666,Propineb,Propineb,CC(CNC(=S)[S-])NC(=S)[S-].[Zn+2],0,Food,Adhesive tape extraction,,0.2,,True,False,True,4,2,12,0.21520000000000028,289.79100000000005,True,0,3,24.06,3,2.4285714285714284,3,2.4285714285714284,6,4.857142857142857,1.9172999999999996,-1.3028999999999997,90.07799999999997,74.93628571428572,0,0.0,3,1.4285714285714286,60.690000000000005,49.129999999999995,True,5,5,10,-2.9462999999999995,152.146,True,0,4,101.15,True,2,2,4,-1.029,62.068000000000005,True,0,1,40.46,1.5714285714285716,9.714285714285714,1.647058823529412,0.4285714285714284,4.857142857142857,0.823529411764706,9.714285714285714,2.0,14.57142857142857,4.857142857142857,7.142857142857143,58.28571428571428,2.4705882352941178,1.5181,0,-0.2803840800000003,-0.16517000537263055,214.85471428571435,21715.861173428577,3.8671652489543504,0.0,0.0,,1.5714285714285714,4.285714285714286,2.1,25.069999999999997,0,1182.0677999999998,0.48972114797476085,True
Deep eutectic solvent-based adhesive tape extraction combined with enzyme inhibition assay for the determination and distinction of dithiocarbamate pesticides in food samples,10.1016/j.talanta.2023.124601,Xylitol_Ethylene glycol_01:06,Xylitol || Ethylene glycol || 01:06,Xylitol,Ethylene glycol,01:06,xylitol,C(C(C(C(CO)O)O)O)O,ethylene glycol,C(CO)O,1.0,6.0,0.14285714285714285,0.8571428571428571,0.16666666666666666,Zineb,Zineb,C(CNC(=S)[S-])NC(=S)[S-].[Zn+2],0,Food,Adhesive tape extraction,,0.2,,True,False,True,4,2,11,-0.1732999999999999,275.764,True,0,3,24.06,3,2.4285714285714284,3,2.4285714285714284,6,4.857142857142857,1.9172999999999996,-1.3028999999999997,90.07799999999997,74.93628571428572,0,0.0,3,1.4285714285714286,60.690000000000005,49.129999999999995,True,5,5,10,-2.9462999999999995,152.146,True,0,4,101.15,True,2,2,4,-1.029,62.068000000000005,True,0,1,40.46,1.5714285714285716,9.714285714285714,1.647058823529412,0.4285714285714284,4.857142857142857,0.823529411764706,9.714285714285714,2.0,14.57142857142857,4.857142857142857,6.142857142857143,53.42857142857142,2.2647058823529416,1.1296,1,0.22579256999999983,0.1330109755161562,200.8277142857143,20664.729893714288,3.679979563591165,0.0,0.0,,1.5714285714285714,4.285714285714286,2.1,25.069999999999997,0,1182.0677999999998,0.48972114797476085,True
Deep eutectic solvent-based adhesive tape extraction combined with enzyme inhibition assay for the determination and distinction of dithiocarbamate pesticides in food samples,10.1016/j.talanta.2023.124601,Xylitol_Ethylene glycol_01:06,Xylitol || Ethylene glycol || 01:06,Xylitol,Ethylene glycol,01:06,xylitol,C(C(C(C(CO)O)O)O)O,ethylene glycol,C(CO)O,1.0,6.0,0.14285714285714285,0.8571428571428571,0.16666666666666666,Mancozeb,Mancozeb,C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].[Mn+2].[Zn+2],0,Food,Adhesive tape extraction,,0.2,,True,False,True,8,4,22,-0.3465999999999993,541.076,True,0,6,48.12,3,2.4285714285714284,3,2.4285714285714284,6,4.857142857142857,1.9172999999999996,-1.3028999999999997,90.07799999999997,74.93628571428572,0,0.0,3,1.4285714285714286,60.690000000000005,49.129999999999995,True,5,5,10,-2.9462999999999995,152.146,True,0,4,101.15,True,2,2,4,-1.029,62.068000000000005,True,0,1,40.46,5.571428571428571,19.428571428571427,3.294117647058824,1.5714285714285716,9.714285714285714,1.647058823529412,19.428571428571427,7.142857142857142,29.14285714285714,9.714285714285714,17.142857142857142,106.85714285714285,4.529411764705883,0.9563000000000004,1,0.451585139999999,0.2660219510323121,466.1397142857143,40546.22572914286,7.220480636883905,0.0,0.0,,4.571428571428571,8.571428571428571,4.2,1.009999999999998,1,2364.1355999999996,0.9794422959495217,True
Deep eutectic solvent-based adhesive tape extraction combined with enzyme inhibition assay for the determination and distinction of dithiocarbamate pesticides in food samples,10.1016/j.talanta.2023.124601,Xylitol_Ethylene glycol_01:06,Xylitol || Ethylene glycol || 01:06,Xylitol,Ethylene glycol,01:06,xylitol,C(C(C(C(CO)O)O)O)O,ethylene glycol,C(CO)O,1.0,6.0,0.14285714285714285,0.8571428571428571,0.16666666666666666,Thiram,Thiram,CN(C)C(=S)SSC(=S)N(C)C,0,Food,Adhesive tape extraction,,0.2,,True,False,True,4,0,12,2.0608,240.44400000000002,True,0,0,6.48,3,2.4285714285714284,3,2.4285714285714284,6,4.857142857142857,1.9172999999999996,-1.3028999999999997,90.07799999999997,74.93628571428572,0,0.0,3,1.4285714285714286,60.690000000000005,49.129999999999995,True,5,5,10,-2.9462999999999995,152.146,True,0,4,101.15,True,2,2,4,-1.029,62.068000000000005,True,0,1,40.46,1.5714285714285716,9.714285714285714,1.647058823529412,2.4285714285714284,0.0,0.0,9.714285714285714,4.0,9.714285714285714,0.0,7.142857142857143,58.28571428571428,2.4705882352941178,3.3636999999999997,0,-2.6850163199999995,-1.5817023562821402,165.50771428571431,18017.980282285716,3.2086458210212867,0.0,0.0,,1.4285714285714286,0.0,0.0,42.64999999999999,0,318.3624,0.13189497252188073,True
Deep eutectic solvent-based adhesive tape extraction combined with enzyme inhibition assay for the determination and distinction of dithiocarbamate pesticides in food samples,10.1016/j.talanta.2023.124601,Xylitol_Ethylene glycol_01:06,Xylitol || Ethylene glycol || 01:06,Xylitol,Ethylene glycol,01:06,xylitol,C(C(C(C(CO)O)O)O)O,ethylene glycol,C(CO)O,1.0,6.0,0.14285714285714285,0.8571428571428571,0.16666666666666666,Ferbam,Ferbam,CN(C)C(=S)[S-].CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Fe+3],0,Food,Adhesive tape extraction,,0.2,,True,False,True,6,0,19,1.1369,416.5110000000001,True,0,0,9.72,3,2.4285714285714284,3,2.4285714285714284,6,4.857142857142857,1.9172999999999996,-1.3028999999999997,90.07799999999997,74.93628571428572,0,0.0,3,1.4285714285714286,60.690000000000005,49.129999999999995,True,5,5,10,-2.9462999999999995,152.146,True,0,4,101.15,True,2,2,4,-1.029,62.068000000000005,True,0,1,40.46,3.5714285714285716,14.57142857142857,2.4705882352941178,2.4285714285714284,0.0,0.0,14.57142857142857,6.0,14.57142857142857,0.0,14.142857142857142,92.28571428571428,3.9117647058823533,2.4398,0,-1.4812670099999996,-0.8725919103538263,341.5747142857144,31211.787299142863,5.558201824788298,0.0,0.0,,1.4285714285714286,0.0,0.0,39.41,0,477.54359999999997,0.1978424587828211,True
Deep eutectic solvents incorporated in a polymeric film for organophosphorus pesticide microextraction from water samples,10.1016/j.aca.2024.342940,Lidocaine_Dodecanoic acid_01:02,Lidocaine || Dodecanoic acid || 01:02,Lidocaine,Dodecanoic acid,01:02,lidocaine,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,dodecanoic acid,CCCCCCCCCCCC(=O)O,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Dichlorvos,Dichlorvos,COP(=O)(OC)OC=C(Cl)Cl,0,Water,S-TFME,86.0,1.0,,True,False,True,4,0,11,2.6804000000000006,220.976,True,0,4,44.760000000000005,1,1.3333333333333333,0,1.0,3,15.0,1.4081600000000014,3.5225133333333347,34.021000000000015,211.66233333333332,1,0.3333333333333333,5,8.333333333333334,4.959999999999994,35.64666666666667,True,2,1,17,2.5837400000000006,234.343,True,1,5,32.34,True,1,1,14,3.991900000000002,200.32199999999997,True,0,10,37.3,2.666666666666667,5.333333333333333,3.0,1.0,0.0,0.0,4.0,4.333333333333333,4.0,0.0,4.0,165.0,0.7333333333333333,0.8421133333333342,1,9.441744738666673,0.7609339543545611,9.313666666666677,46772.295770666664,1.0440024756412336,0.3333333333333333,0.0,0.0,4.333333333333334,33.333333333333336,0.48,9.113333333333337,1,1595.5448000000004,1.2556573779689546,True
Deep eutectic solvents incorporated in a polymeric film for organophosphorus pesticide microextraction from water samples,10.1016/j.aca.2024.342940,Lidocaine_Dodecanoic acid_01:02,Lidocaine || Dodecanoic acid || 01:02,Lidocaine,Dodecanoic acid,01:02,lidocaine,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,dodecanoic acid,CCCCCCCCCCCC(=O)O,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Ethoprophos,Ethoprophos,CCCSP(=O)(OCC)SCCC,4,Water,S-TFME,78.0,1.3,,True,False,True,4,0,13,4.417400000000004,242.34599999999995,True,0,8,26.3,1,1.3333333333333333,0,1.0,3,15.0,1.4081600000000014,3.5225133333333347,34.021000000000015,211.66233333333332,1,0.3333333333333333,5,8.333333333333334,4.959999999999994,35.64666666666667,True,2,1,17,2.5837400000000006,234.343,True,1,5,32.34,True,1,1,14,3.991900000000002,200.32199999999997,True,0,10,37.3,2.666666666666667,5.333333333333333,3.0,1.0,0.0,0.0,4.0,4.333333333333333,4.0,0.0,2.0,195.0,0.8666666666666667,0.8948866666666695,1,15.560350398666687,1.2540477727077453,30.683666666666625,51295.519833999984,1.1449651725153427,0.3333333333333333,0.0,0.0,0.3333333333333339,66.66666666666667,0.96,9.346666666666668,1,937.5073333333333,0.7377968954553955,True
Deep eutectic solvents incorporated in a polymeric film for organophosphorus pesticide microextraction from water samples,10.1016/j.aca.2024.342940,Lidocaine_Dodecanoic acid_01:02,Lidocaine || Dodecanoic acid || 01:02,Lidocaine,Dodecanoic acid,01:02,lidocaine,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,dodecanoic acid,CCCCCCCCCCCC(=O)O,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Parathion-methyl,Parathion-methyl,COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],4,Water,S-TFME,10.0,0.4,,True,False,True,6,0,16,2.490900000000001,263.211,True,1,5,70.83,1,1.3333333333333333,0,1.0,3,15.0,1.4081600000000014,3.5225133333333347,34.021000000000015,211.66233333333332,1,0.3333333333333333,5,8.333333333333334,4.959999999999994,35.64666666666667,True,2,1,17,2.5837400000000006,234.343,True,1,5,32.34,True,1,1,14,3.991900000000002,200.32199999999997,True,0,10,37.3,4.666666666666667,8.0,4.5,1.0,0.0,0.0,6.0,6.333333333333333,6.0,0.0,1.0,240.0,1.0666666666666667,1.031613333333334,1,8.774228462000007,0.7071371388232266,51.54866666666669,55711.854419,1.243541993773101,0.6666666666666667,0.3333333333333333,3.0,3.333333333333334,41.66666666666667,0.6,35.18333333333333,0,2524.8534,1.9870020572283522,True
